Index,Kelas,Skenario,Deletion (↓),Insertion (↑),Robustness (↑),Sparsity (↑),Cost (Sec) (↓)
460,MildDemented,SCN-02: LIME (n=2000),0.12385838296559087,0.22527114222757522,0.9250685516778472,0.030472735969387755,16.512306690216064
460,MildDemented,SCN-03: SHAP (e=100),0.3724029943346977,0.08987432027352041,0.89607658859682,0.3125,0.7509324550628662
460,MildDemented,SCN-03: SHAP (e=500),0.13066932265646755,0.06225022278981668,0.9445148512348899,0.3515625,3.076932907104492
460,MildDemented,SCN-03: SHAP (e=2000),0.10969686745665966,0.06092396951443389,0.9782680615888547,0.00390625,12.298206567764282
599,MildDemented,SCN-01: Grad-CAM,0.4474946543574334,0.9630940124392509,0.9405005574226379,0.865593112244898,0.016915082931518555
599,MildDemented,SCN-02: LIME (n=100),0.5506328925490379,0.26481331785726064,0.8957356414427184,0.13117825255102042,0.894219160079956
599,MildDemented,SCN-02: LIME (n=500),0.46314041167497644,0.26688649322277336,0.9355512119420532,0.16001674107142858,3.9218602180480957
599,MildDemented,SCN-02: LIME (n=2000),0.645516499131918,0.17171642139046522,0.938566681842614,0.10345583545918367,16.98584747314453
599,MildDemented,SCN-03: SHAP (e=100),0.7796267792582512,0.9518301889300346,0.8022087284220338,0.625,0.6519973278045654
599,MildDemented,SCN-03: SHAP (e=500),0.6306077368557453,0.9231516644358636,0.9098905449771854,0.109375,2.886019468307495
599,MildDemented,SCN-03: SHAP (e=2000),0.496966852247715,0.8334257699549198,0.9673315092913904,0.01171875,11.975401878356934
124,MildDemented,SCN-01: Grad-CAM,0.14585704118944703,0.14408035841379388,0.9721807837486267,0.8355189732142857,0.01771068572998047
124,MildDemented,SCN-02: LIME (n=100),0.19873098852968385,0.09839522489264708,0.894991764250495,0.022999043367346938,0.9230825901031494
124,MildDemented,SCN-02: LIME (n=500),0.15223924683607604,0.12874491002876312,0.8405932193344209,0.022999043367346938,4.441556930541992
124,MildDemented,SCN-02: LIME (n=2000),0.13608774353484704,0.13935532080940902,0.8053287231855089,0.022999043367346938,16.535552501678467
124,MildDemented,SCN-03: SHAP (e=100),0.3437224946916104,0.1914478071266785,0.8918405085801412,0.75,0.6580057144165039
124,MildDemented,SCN-03: SHAP (e=500),0.23090761250350625,0.09901515501669564,0.8965242459285677,0.6953125,3.001730442047119
124,MildDemented,SCN-03: SHAP (e=2000),0.1341649629699532,0.0556092354330758,0.8921792847778404,0.70703125,11.926335573196411
362,MildDemented,SCN-01: Grad-CAM,0.5273253768682481,0.937604485452175,0.9347861409187317,0.8256138392857143,0.01726222038269043
362,MildDemented,SCN-02: LIME (n=100),0.07085070077291604,0.2685805783701704,0.9358896799493918,0.24314413265306123,1.267890214920044
362,MildDemented,SCN-02: LIME (n=500),0.07109995096377587,0.2624110243438671,0.961802320666577,0.6517657844387755,4.3970255851745605
362,MildDemented,SCN-02: LIME (n=2000),0.06678258227771891,0.20024854346047502,0.9551729112157227,0.8776506696428571,16.729220628738403
362,MildDemented,SCN-03: SHAP (e=100),0.8569198340177536,0.9026897892355918,0.9731101036513204,0.8125,0.8016133308410645
362,MildDemented,SCN-03: SHAP (e=500),0.7582540884613992,0.9203829035162925,0.970616356242165,0.921875,3.0131311416625977
362,MildDemented,SCN-03: SHAP (e=2000),0.2607876490801573,0.7384992513805628,0.9851859352802788,0.955078125,12.070406675338745
1067,MildDemented,SCN-01: Grad-CAM,0.5627672061324119,0.541871210001409,0.9293410778045654,0.7892020089285714,0.019998788833618164
